_RAJ2000	_DEJ2000	nSFR	GLON	GLAT	Type	n_Name	Name	Comp	RA1950	DE1950	Band	Ref
266.83209	-28.38147	0.64-0.05	0.670	-0.0350	R	 	SGR B2(M)	 	17 44 09.900	-28 21 51.000	99.023	89012
266.80875	-28.38131	0.64-0.05	0.658	-0.0140	R	 	 	64	17 44 04.300	-28 21 50.000	4.995	78018
266.82917	-28.38121	0.64-0.05	0.665	-0.0360	M	 	OH-E	 	17 44 09.200	-28 21 50.000	6.035092	95016
266.82875	-28.38093	0.64-0.05	0.668	-0.0290	IR	 	SGR B2	SourceC	17 44 09.100	-28 21 49.000	3800	94047
266.83667	-28.38062	0.64-0.05	0.670	-0.0350	R	 	SGR B2 Main	 	17 44 11.000	-28 21 48.000	8.9	75052
266.84084	-28.38032	0.64-0.05	 	 	R	 	 	 	17 44 12.000	-28 21 47.000	10.7	78018
266.84542	-28.38030	0.64-0.05	0.676	-0.0410	R	 	 	O	17 44 13.100	-28 21 47.000	4.9	93041
266.84542	-28.38030	0.64-0.05	0.676	-0.0410	R	 	 	O	17 44 13.100	-28 21 47.000	8.3	93041
266.82837	-28.37969	0.64-0.05	0.668	-0.0280	R	 	 	Z	17 44 09.010	-28 21 44.500	4.9	94004
266.82837	-28.37969	0.64-0.05	0.668	-0.0280	R	 	 	Z	17 44 09.010	-28 21 44.500	4.9	94004
266.84083	-28.37949	0.64-0.05	0.667	-0.0330	IR	 	 	 	17 44 12.000	-28 21 44.000	350	75060
266.84083	-28.37949	0.64-0.05	0.667	-0.0350	IR	 	 	 	17 44 12.000	-28 21 44.000	350	75060
266.84083	-28.37949	0.64-0.05	0.667	-0.0350	IR	 	 	 	17 44 12.000	-28 21 44.000	350	75060
266.82833	-28.37955	0.64-0.05	0.668	-0.0280	R	 	 	Z	17 44 09.000	-28 21 44.000	14.690	87037
266.82833	-28.37955	0.64-0.05	0.668	-0.0280	R	 	 	Z	17 44 09.000	-28 21 44.000	14.690	87037
266.82825	-28.37946	0.64-0.05	0.670	-0.0300	M	 	CH3OH-A	max	17 44 08.980	-28 21 43.700	6.668	95033
266.82912	-28.37927	0.64-0.05	0.668	-0.0280	R	 	 	Z	17 44 09.190	-28 21 43.030	8.7	95004
266.83516	-28.37924	0.64-0.05	0.658	-0.0420	R	 	 	H<AL/C>	17 44 10.640	-28 21 43.000	22.4	95025
266.82787	-28.37911	0.64-0.05	0.668	-0.0280	R	 	 	Z<SP>	17 44 08.890	-28 21 42.400	22.4	95025
266.82787	-28.37911	0.64-0.05	0.668	-0.0280	R	 	 	Z	17 44 08.890	-28 21 42.400	22.4	95025
266.82874	-28.37907	0.64-0.05	0.668	-0.0280	R	 	 	Z	17 44 09.100	-28 21 42.300	1.44	90095
266.82874	-28.37907	0.64-0.05	0.668	-0.0280	R	 	 	Z	17 44 09.100	-28 21 42.300	1.44	90095
266.83666	-28.37895	0.64-0.05	 	 	R	 	 	 	17 44 11.000	-28 21 42.000	4.875	78018
266.83666	-28.37895	0.64-0.05	 	 	R	 	 	 	17 44 11.000	-28 21 42.000	10.7	78018
266.82833	-28.37899	0.64-0.05	0.668	-0.0280	M	 	H2CO	Z,(E)	17 44 09.000	-28 21 42.000	4.830	90077
266.83124	-28.37898	0.64-0.05	0.670	-0.0300	IR	 	SGR B2	SourceA	17 44 09.700	-28 21 42.000	3800	94047
266.80082	-28.37885	0.64-0.05	0.657	-0.0070	R	 	 	63	17 44 02.400	-28 21 41.000	4.995	78018
266.82124	-28.37847	0.64-0.05	 	 	R	 	 	 	17 44 07.300	-28 21 40.000	14.7	75017
266.83416	-28.37841	0.64-0.05	0.672	-0.0320	IR	 	SGR B2 shell	 	17 44 10.400	-28 21 40.000	1300	93050
266.83416	-28.37841	0.64-0.05	0.672	-0.0320	IR	 	SGR B2 shell	 	17 44 10.400	-28 21 40.000	870	93050
266.83582	-28.37840	0.64-0.05	0.672	-0.0310	M	 	CH3OH-E	 	17 44 10.800	-28 21 40.000	6.668	95009
266.83345	-28.37825	0.64-0.05	0.672	-0.0310	M	 	CH3OH-E	 	17 44 10.230	-28 21 39.400	6.668	96026
266.83324	-28.37821	0.64-0.05	0.672	-0.0310	M	 	CH3OH-E	 	17 44 10.180	-28 21 39.270	6.67	98034
266.83345	-28.37819	0.64-0.05	0.672	-0.0310	M	 	OH-E	N	17 44 10.230	-28 21 39.200	1.665	11
266.83349	-28.37813	0.64-0.05	0.672	-0.0310	M	 	CH3OH-E	m4	17 44 10.240	-28 21 39.000	6.668	95033
266.83349	-28.37811	0.64-0.05	0.672	-0.0310	R	 	 	Z10.24<U>	17 44 10.240	-28 21 38.900	22.4	95025
266.83349	-28.37811	0.64-0.05	0.672	-0.0310	R	 	 	Z10.24	17 44 10.240	-28 21 38.900	22.4	95025
266.83347	-28.37803	0.64-0.05	0.672	-0.0310	M	 	OH-E	N	17 44 10.236	-28 21 38.610	1.665	87043
266.83347	-28.37802	0.64-0.05	0.672	-0.0310	M	 	OH-E	N	17 44 10.236	-28 21 38.600	1.667	90038
266.83347	-28.37795	0.64-0.05	0.672	-0.0310	M	 	OH-E	N	17 44 10.237	-28 21 38.330	1.665	90038
266.83347	-28.37795	0.64-0.05	0.672	-0.0310	M	 	OH-E	N	17 44 10.237	-28 21 38.330	1.665	87043
266.83340	-28.37795	0.64-0.05	0.672	-0.0310	M	 	OH-E	N	17 44 10.219	-28 21 38.330	1.667	84004
266.83540	-28.37757	0.64-0.05	0.670	-0.0350	R	 	SGR B2(M)	 	17 44 10.700	-28 21 37.000	10.7	78018
266.81998	-28.37737	0.64-0.05	 	 	R	 	 	 	17 44 07.000	-28 21 36.000	5.0	70019
266.83665	-28.37729	0.64-0.05	0.640	-0.1000	M	 	HCCCN	 	17 44 11.000	-28 21 36.000	9.098	75053
266.80039	-28.37663	0.64-0.05	0.659	-0.0050	M	 	H2CO	MPS#17	17 44 02.300	-28 21 33.000	4.829659	95076
266.80039	-28.37649	0.64-0.05	0.659	-0.0050	R	 	 	U	17 44 02.300	-28 21 32.500	4.9	93041
266.80039	-28.37607	0.64-0.05	0.659	-0.0050	R	 	 	U	17 44 02.300	-28 21 31.000	1.5	93041
266.80039	-28.37607	0.64-0.05	0.659	-0.0050	R	 	 	U	17 44 02.300	-28 21 31.000	4.9	93041
266.80039	-28.37607	0.64-0.05	0.659	-0.0050	R	 	 	U	17 44 02.300	-28 21 31.000	8.3	93041
266.83143	-28.37573	0.64-0.05	0.673	-0.0290	M	 	CH3OH-E	 	17 44 09.750	-28 21 30.300	6.668	96026
266.83143	-28.37573	0.64-0.05	0.673	-0.0290	M	 	CH3OH-E	m3	17 44 09.750	-28 21 30.300	6.668	95033
266.83247	-28.37564	0.64-0.05	 	 	R	 	 	halo	17 44 10.000	-28 21 30.000	5.0	72020
266.83664	-28.37562	0.64-0.05	0.667	-0.0330	IR	 	 	 	17 44 11.000	-28 21 30.000	1000	76073
266.83664	-28.37562	0.64-0.05	0.667	-0.0350	IR	 	 	 	17 44 11.000	-28 21 30.000	175	77020
266.83664	-28.37562	0.64-0.05	0.667	-0.0350	IR	 	 	 	17 44 11.000	-28 21 30.000	175	77020
266.83664	-28.37562	0.64-0.05	0.667	-0.0350	IR	 	 	 	17 44 11.000	-28 21 30.000	100	77020
266.83664	-28.37562	0.64-0.05	0.667	-0.0350	IR	 	 	 	17 44 11.000	-28 21 30.000	100	77020
266.83664	-28.37562	0.64-0.05	0.667	-0.0350	IR	 	 	 	17 44 11.000	-28 21 30.000	100	78027
266.83664	-28.37562	0.64-0.05	0.667	-0.0350	IR	 	 	 	17 44 11.000	-28 21 30.000	53	77020
266.83664	-28.37562	0.64-0.05	0.667	-0.0350	IR	 	 	 	17 44 11.000	-28 21 30.000	53	77020
266.83664	-28.37562	0.64-0.05	0.667	-0.0350	IR	 	 	 	17 44 11.000	-28 21 30.000	50	78027
266.83664	-28.37562	0.64-0.05	0.667	-0.0350	IR	 	 	 	17 44 11.000	-28 21 30.000	30	78027
266.83664	-28.37562	0.64-0.05	0.667	-0.0360	M	 	SO	 	17 44 11.000	-28 21 30.000	99.3	73025
266.83117	-28.37401	0.64-0.05	0.675	-0.0270	R	 	 	K9.69<SP>	17 44 09.690	-28 21 24.100	22.4	95025
266.83117	-28.37401	0.64-0.05	0.675	-0.0270	R	 	 	K9.69	17 44 09.690	-28 21 24.100	22.4	95025
266.82121	-28.37403	0.64-0.05	 	 	R	 	 	 	17 44 07.300	-28 21 24.000	15.5	74039
266.81996	-28.37403	0.64-0.05	 	 	R	 	 	 	17 44 07.000	-28 21 24.000	31.4	70005
266.81996	-28.37403	0.64-0.05	 	 	R	 	 	 	17 44 07.000	-28 21 24.000	5.01	85035
266.83246	-28.37397	0.64-0.05	0.667	-0.0330	IR	 	 	 	17 44 10.000	-28 21 24.000	1300	87028
266.83454	-28.37341	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	 	17 44 10.500	-28 21 22.000	100	92038
266.83454	-28.37341	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	 	17 44 10.500	-28 21 22.000	50	92038
266.83412	-28.37313	0.64-0.05	0.678	-0.0270	M	 	H2O-E	N(2);R68	17 44 10.400	-28 21 21.000	22.2	76018
266.81291	-28.37323	0.64-0.05	0.667	-0.0130	R	 	 	<U>	17 44 05.310	-28 21 21.000	8.64	98034
266.83204	-28.37286	0.64-0.05	0.667	-0.0330	IR	 	 	 	17 44 09.900	-28 21 20.000	800	94021
266.83204	-28.37286	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	 	17 44 09.900	-28 21 20.000	800	94021
266.83246	-28.37286	0.64-0.05	0.676	-0.0280	M	 	CH3OH-E	K1	17 44 10.000	-28 21 20.000	36.169	72033
266.83454	-28.37257	0.64-0.05	0.680	-0.0270	IR	 	 	K,(F)	17 44 10.500	-28 21 19.000	3200	90077
266.83454	-28.37257	0.64-0.05	0.680	-0.0270	IR	 	 	K,(F)	17 44 10.500	-28 21 19.000	1200	90077
266.83454	-28.37257	0.64-0.05	0.680	-0.0270	R	 	 	K,(F)	17 44 10.500	-28 21 19.000	4.8	90077
266.83454	-28.37257	0.64-0.05	0.680	-0.0270	R	 	 	K,(F)	17 44 10.500	-28 21 19.000	23	90077
266.83454	-28.37257	0.64-0.05	0.680	-0.0270	M	 	H2CO	K,(F)	17 44 10.500	-28 21 19.000	4.830	90077
266.83412	-28.37258	0.64-0.05	0.680	-0.0270	R	 	SGR B2(N)	K,4	17 44 10.400	-28 21 19.000	5.0	72020
266.83412	-28.37258	0.64-0.05	0.680	-0.0270	R	 	SGR B2(N)	K,4	17 44 10.400	-28 21 19.000	90.2	89055
266.83495	-28.37257	0.64-0.05	0.680	-0.0270	M	 	HDO	N	17 44 10.600	-28 21 19.000	143.7273	90076
266.83495	-28.37257	0.64-0.05	0.680	-0.0270	M	 	HDO	N	17 44 10.600	-28 21 19.000	225.8966	90076
266.83495	-28.37257	0.64-0.05	0.680	-0.0270	M	 	HDO	N	17 44 10.600	-28 21 19.000	241.5615	90076
266.83495	-28.37257	0.64-0.05	0.680	-0.0270	M	 	NH2D	N	17 44 10.600	-28 21 19.000	110.1536	90076
266.83245	-28.37247	0.64-0.05	0.676	-0.0280	R	 	 	K1	17 44 10.000	-28 21 18.600	15.0	90038
266.83245	-28.37247	0.64-0.05	0.676	-0.0280	R	 	 	K1	17 44 10.000	-28 21 18.600	14.690	90038
266.83245	-28.37239	0.64-0.05	0.676	-0.0280	R	 	 	K1<AL/C>	17 44 10.000	-28 21 18.300	22.4	95025
266.83245	-28.37239	0.64-0.05	0.676	-0.0280	R	 	 	K1	17 44 10.000	-28 21 18.300	22.4	95025
266.83245	-28.37239	0.64-0.05	0.676	-0.0280	R	 	 	K1	17 44 10.000	-28 21 18.300	22.37328	95026
266.83245	-28.37236	0.64-0.05	0.677	-0.0280	R	 	 	KS	17 44 10.000	-28 21 18.200	23.0	89007
266.83285	-28.37226	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 10.096	-28 21 17.850	22.23	78087
266.83287	-28.37203	0.64-0.05	0.677	-0.0280	M	 	NH2D	N	17 44 10.100	-28 21 17.000	85.9262	93069
266.83287	-28.37203	0.64-0.05	0.677	-0.0280	M	 	NH3	N	17 44 10.100	-28 21 17.000	22.8	93069
266.83287	-28.37203	0.64-0.05	0.677	-0.0280	M	 	HCN-A	N	17 44 10.100	-28 21 17.000	86.05496	95096
266.85995	-28.37189	0.64-0.05	0.690	-0.0480	R	 	 	11	17 44 16.600	-28 21 17.000	5.0	72020
266.83282	-28.37197	0.64-0.05	0.677	-0.0280	M	 	NH3-A	K2,N	17 44 10.090	-28 21 16.800	23.723	87042
266.83282	-28.37197	0.64-0.05	0.677	-0.0280	M	 	NH3-A	K2,N	17 44 10.090	-28 21 16.800	23.870	87042
266.83282	-28.37197	0.64-0.05	0.677	-0.0280	M	 	NH3-A	K2,N	17 44 10.090	-28 21 16.800	24.139	87042
266.83282	-28.37197	0.64-0.05	0.677	-0.0280	M	 	NH3	K2,N	17 44 10.090	-28 21 16.800	22.834	87042
266.83282	-28.37197	0.64-0.05	0.677	-0.0280	M	 	NH3	K2,N	17 44 10.090	-28 21 16.800	22.688	87042
266.83282	-28.37197	0.64-0.05	0.677	-0.0280	M	 	NH3	K2,N	17 44 10.090	-28 21 16.800	22.924	87042
266.83237	-28.37197	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 09.980	-28 21 16.800	22.23	80093
266.83278	-28.37189	0.64-0.05	0.677	-0.0270	R	 	 	N	17 44 10.080	-28 21 16.500	23.0	89007
266.83328	-28.37188	0.64-0.05	0.678	-0.0270	M	 	H2O-E	N(b);R68	17 44 10.200	-28 21 16.500	22.2	77018
266.83238	-28.37187	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 09.983	-28 21 16.430	22.23	80093
266.83238	-28.37186	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 09.984	-28 21 16.410	22.23	80093
266.83237	-28.37186	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 09.981	-28 21 16.380	22.23	80093
266.83255	-28.37185	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 10.024	-28 21 16.374	22.23	78087
266.83234	-28.37185	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 09.973	-28 21 16.370	22.23	80093
266.83282	-28.37183	0.64-0.05	0.677	-0.0280	R	 	 	K2	17 44 10.090	-28 21 16.300	15.0	90038
266.83253	-28.37183	0.64-0.05	0.677	-0.0280	M	 	NH3	K2,N	17 44 10.020	-28 21 16.300	22.834	90038
266.83257	-28.37183	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 10.030	-28 21 16.300	22.2	78025
266.83257	-28.37183	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 10.030	-28 21 16.300	22.23	78087
266.83257	-28.37183	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 10.030	-28 21 16.300	22.23	78087
266.83245	-28.37183	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 10.001	-28 21 16.280	22.23	80093
266.83253	-28.37182	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 10.020	-28 21 16.257	22.23	78087
266.83240	-28.37182	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 09.989	-28 21 16.240	22.23	80093
266.83238	-28.37181	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 09.983	-28 21 16.220	22.23	80093
266.83297	-28.37179	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 10.125	-28 21 16.140	22.23	80093
266.83295	-28.37178	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 10.120	-28 21 16.110	22.23	80093
266.83282	-28.37178	0.64-0.05	0.677	-0.0280	R	 	 	K2<SP>	17 44 10.090	-28 21 16.100	22.4	95025
266.83282	-28.37178	0.64-0.05	0.677	-0.0280	R	 	 	K2	17 44 10.090	-28 21 16.100	22.4	95025
266.83286	-28.37175	0.64-0.05	 	 	R	 	 	 	17 44 10.100	-28 21 16.000	345	91045
266.83286	-28.37175	0.64-0.05	 	 	R	 	 	 	17 44 10.100	-28 21 16.000	345	91045
266.83328	-28.37175	0.64-0.05	0.678	-0.0270	M	 	NH3-E	(N)core	17 44 10.200	-28 21 16.000	23.694	93071
266.83328	-28.37175	0.64-0.05	0.678	-0.0270	M	 	NH3-E	(N)core	17 44 10.200	-28 21 16.000	23.694	93071
266.82411	-28.37179	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(North	)	17 44 08.000	-28 21 16.000	3550	71009
266.83328	-28.37175	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	FIR1	17 44 10.200	-28 21 16.000	1300	93050
266.83328	-28.37175	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	FIR1	17 44 10.200	-28 21 16.000	870	93050
266.83286	-28.37175	0.64-0.05	0.678	-0.0270	R	 	SGR B2(N)	 	17 44 10.100	-28 21 16.000	345	91045
266.84287	-28.37170	0.64-0.05	0.682	-0.0350	R	 	 	BB	17 44 12.500	-28 21 16.000	4.9	93041
266.84287	-28.37170	0.64-0.05	0.682	-0.0350	R	 	 	BB	17 44 12.500	-28 21 16.000	8.3	93041
266.83311	-28.37165	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 10.160	-28 21 15.640	22.23	78087
266.83282	-28.37164	0.64-0.05	0.677	-0.0280	M	 	HC3N	outflow	17 44 10.090	-28 21 15.600	227.4189	93045
266.83291	-28.37161	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	 	17 44 10.110	-28 21 15.500	1300	93045
266.83291	-28.37161	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	 	17 44 10.110	-28 21 15.500	1300	93045
266.83225	-28.37159	0.64-0.05	0.677	-0.0270	M	 	H2O-E	N	17 44 09.953	-28 21 15.410	22.23	78087
266.84312	-28.37150	0.64-0.05	0.682	-0.0350	R	 	 	BB<I>	17 44 12.560	-28 21 15.300	22.4	95025
266.84312	-28.37150	0.64-0.05	0.682	-0.0350	R	 	 	BB	17 44 12.560	-28 21 15.300	22.4	95025
266.83391	-28.37152	0.64-0.05	0.679	-0.0280	R	 	 	K5<SP>	17 44 10.350	-28 21 15.200	22.4	95025
266.83391	-28.37152	0.64-0.05	0.679	-0.0280	R	 	 	K5	17 44 10.350	-28 21 15.200	22.4	95025
266.83391	-28.37152	0.64-0.05	0.679	-0.0280	R	 	 	K5	17 44 10.350	-28 21 15.200	22.37328	95026
266.83453	-28.37146	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	 	17 44 10.500	-28 21 15.000	1300	90012
266.83453	-28.37146	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	 	17 44 10.500	-28 21 15.000	1300	90012
266.83453	-28.37146	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	 	17 44 10.500	-28 21 15.000	1100	90012
266.83453	-28.37146	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	 	17 44 10.500	-28 21 15.000	1100	90012
266.83453	-28.37146	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	 	17 44 10.500	-28 21 15.000	450	90012
266.83453	-28.37146	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	 	17 44 10.500	-28 21 15.000	450	90012
266.83453	-28.37146	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	 	17 44 10.500	-28 21 15.000	350	90012
266.83453	-28.37146	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(N)	 	17 44 10.500	-28 21 15.000	350	90012
266.83290	-28.37147	0.64-0.05	0.678	-0.0270	R	 	 	K3	17 44 10.110	-28 21 15.000	15.0	90038
266.83370	-28.37147	0.64-0.05	0.678	-0.0270	M	 	OH-E	N	17 44 10.300	-28 21 15.000	4.660	87019
266.83370	-28.37147	0.64-0.05	0.678	-0.0270	M	 	OH-E	 	17 44 10.300	-28 21 15.000	4.750	87019
266.83307	-28.37147	0.64-0.05	0.677	-0.0250	M	 	CS	N	17 44 10.150	-28 21 15.000	345	92065
266.83495	-28.37146	0.64-0.05	0.677	-0.0250	M	 	H2CO	max 1,2	17 44 10.600	-28 21 15.000	4.830	74054
266.81703	-28.37155	0.64-0.05	0.670	-0.0160	M	 	HNO	peakNW	17 44 06.300	-28 21 15.000	81.47756	94047
266.81703	-28.37155	0.64-0.05	0.670	-0.0160	M	 	CCS	peakNW	17 44 06.300	-28 21 15.000	81.50517	94047
266.81703	-28.37155	0.64-0.05	0.670	-0.0160	M	 	HCCCN	peakNW	17 44 06.300	-28 21 15.000	81.53412	94047
266.83290	-28.37141	0.64-0.05	0.678	-0.0270	R	 	 	K3<SP>	17 44 10.110	-28 21 14.800	22.4	95025
266.83290	-28.37141	0.64-0.05	0.678	-0.0270	R	 	 	K3	17 44 10.110	-28 21 14.800	22.4	95025
266.83290	-28.37141	0.64-0.05	0.678	-0.0270	R	 	 	K3	17 44 10.110	-28 21 14.800	22.37328	95026
266.83295	-28.37139	0.64-0.05	0.678	-0.0270	R	 	 	KN	17 44 10.120	-28 21 14.700	23.0	89007
266.83295	-28.37133	0.64-0.05	0.678	-0.0270	M	 	OH-E	N2	17 44 10.120	-28 21 14.500	1.665	11
266.83307	-28.37101	0.64-0.05	0.678	-0.0270	M	 	OH-E	K	17 44 10.150	-28 21 13.330	1.665	90038
266.83029	-28.37095	0.64-0.05	0.677	-0.0250	M	 	CH3OH-E	A	17 44 09.483	-28 21 13.080	6.67	98034
266.83328	-28.37091	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(North	)	17 44 10.200	-28 21 13.000	3800	94047
266.83286	-28.37091	0.64-0.05	0.678	-0.0270	M	 	H2O-E	N(a);R68	17 44 10.100	-28 21 13.000	22.2	77018
266.83311	-28.37087	0.64-0.05	0.678	-0.0270	M	 	OH-E	K	17 44 10.161	-28 21 12.830	1.665	90038
266.83040	-28.37085	0.64-0.05	0.677	-0.0250	M	 	CH3OH-E	B	17 44 09.509	-28 21 12.730	6.67	98034
266.83032	-28.37079	0.64-0.05	0.677	-0.0250	M	 	CH3OH-E	m2	17 44 09.490	-28 21 12.500	6.668	95033
266.83036	-28.37073	0.64-0.05	0.677	-0.0250	M	 	CH3OH-E	 	17 44 09.500	-28 21 12.300	6.668	96026
266.82744	-28.37066	0.64-0.05	0.678	-0.0270	IR	 	SGR B2(North	)	17 44 08.800	-28 21 12.000	1300	87028
266.83369	-28.37063	0.64-0.05	0.680	-0.0270	R	 	SGR B2(N)	K	17 44 10.300	-28 21 12.000	1.5	93041
266.83369	-28.37063	0.64-0.05	0.680	-0.0270	R	 	SGR B2(N)	K	17 44 10.300	-28 21 12.000	4.9	93041
266.83369	-28.37063	0.64-0.05	0.680	-0.0270	R	 	SGR B2(N)	K	17 44 10.300	-28 21 12.000	8.3	93041
266.83532	-28.37062	0.64-0.05	0.680	-0.0270	R	 	SGR B2(N)	K,4	17 44 10.690	-28 21 12.000	14.7	85005
266.83452	-28.37063	0.64-0.05	0.679	-0.0280	R	 	 	K5,68	17 44 10.500	-28 21 12.000	4.995	78018
266.83361	-28.37058	0.64-0.05	0.680	-0.0270	R	 	SGR B2(N)	K	17 44 10.281	-28 21 11.800	4.885	84004
266.83361	-28.37058	0.64-0.05	0.680	-0.0270	R	 	SGR B2(N)	K	17 44 10.281	-28 21 11.800	4.885	84004
266.83344	-28.37058	0.64-0.05	0.680	-0.0290	M	 	CH3OH-A	max	17 44 10.240	-28 21 11.800	6.668	95033
266.83452	-28.37043	0.64-0.05	0.679	-0.0280	R	 	 	K5	17 44 10.500	-28 21 11.300	15.0	90038
266.83452	-28.37043	0.64-0.05	0.679	-0.0280	R	 	 	K5	17 44 10.500	-28 21 11.300	14.690	90038
266.83286	-28.37036	0.64-0.05	0.678	-0.0270	M	 	H2O-E	N(1);R68	17 44 10.100	-28 21 11.000	22.2	76018
266.83494	-28.37035	0.64-0.05	0.679	-0.0280	IR	 	SGR B2	SourceN	17 44 10.600	-28 21 11.000	3800	94047
266.83644	-28.37017	0.64-0.05	0.680	-0.0290	M	 	CH3OH-A	max	17 44 10.960	-28 21 10.400	6.668	95033
266.83494	-28.37015	0.64-0.05	0.680	-0.0290	M	 	CH3OH-A	max	17 44 10.600	-28 21 10.300	6.668	95033
266.83240	-28.37012	0.64-0.05	0.678	-0.0270	M	 	OH-E	K	17 44 09.991	-28 21 10.120	1.665	90038
266.83452	-28.37007	0.64-0.05	0.680	-0.0280	R	 	 	K6a	17 44 10.500	-28 21 10.000	22.37328	95026
266.83452	-28.37007	0.64-0.05	0.680	-0.0280	R	 	 	K6b	17 44 10.500	-28 21 10.000	22.37328	95026
266.83481	-28.37002	0.64-0.05	0.680	-0.0280	R	 	 	K6<SP>	17 44 10.570	-28 21 09.800	22.4	95025
266.83481	-28.37002	0.64-0.05	0.680	-0.0280	R	 	 	K6	17 44 10.570	-28 21 09.800	22.4	95025
266.83481	-28.37002	0.64-0.05	0.680	-0.0280	R	 	 	K6	17 44 10.570	-28 21 09.800	22.37328	95026
266.83465	-28.36991	0.64-0.05	0.680	-0.0270	R	 	 	K	17 44 10.530	-28 21 09.400	4.9	94004
266.83465	-28.36991	0.64-0.05	0.680	-0.0270	R	 	 	K	17 44 10.530	-28 21 09.400	4.885	94004
266.83452	-28.36980	0.64-0.05	0.678	-0.0270	M	 	H2CO	MPS#18	17 44 10.500	-28 21 09.000	4.829659	95076
266.85994	-28.36967	0.64-0.05	0.691	-0.0470	M	 	HNO	peakNE	17 44 16.600	-28 21 09.000	81.47756	94047
266.83444	-28.36974	0.64-0.05	0.680	-0.0290	M	 	CH3OH-A	max	17 44 10.480	-28 21 08.800	6.668	95033
266.83485	-28.36943	0.64-0.05	0.680	-0.0270	R	 	SGR B2(N)	K	17 44 10.580	-28 21 07.700	1.44	90095
266.83485	-28.36943	0.64-0.05	0.680	-0.0270	R	 	SGR B2(N)	K,4	17 44 10.580	-28 21 07.700	1.44	90095
266.83485	-28.36943	0.64-0.05	0.680	-0.0270	R	 	 	K	17 44 10.580	-28 21 07.700	1.44	90095
266.83461	-28.36933	0.64-0.05	0.680	-0.0270	R	 	SGR B2(N)	B,(K,4)	17 44 10.523	-28 21 07.340	8.7	95004
266.87369	-28.36905	0.70-0.06	0.698	-0.0570	IR	 	17443-2821	 	17 44 19.900	-28 21 07.000	100	86012
266.87369	-28.36905	0.70-0.06	0.698	-0.0570	IR	 	17443-2821	 	17 44 19.900	-28 21 07.000	60	86012
266.87369	-28.36905	0.70-0.06	0.698	-0.0570	IR	 	17443-2821	 	17 44 19.900	-28 21 07.000	25	86012
266.87369	-28.36905	0.70-0.06	0.698	-0.0570	IR	 	17443-2821	 	17 44 19.900	-28 21 07.000	12	86012
266.85868	-28.36884	0.64-0.05	0.693	-0.0460	R	 	 	R,70	17 44 16.300	-28 21 06.000	4.995	78018
266.83493	-28.36868	0.64-0.05	0.681	-0.0260	R	 	 	K4	17 44 10.600	-28 21 05.000	4.9	93041
266.85952	-28.36856	0.64-0.05	0.693	-0.0460	R	 	 	R	17 44 16.500	-28 21 05.000	4.9	93041
266.82547	-28.36856	0.64-0.05	0.677	-0.0200	R	 	 	X8.33<SP>	17 44 08.330	-28 21 04.400	22.4	95025
266.82547	-28.36856	0.64-0.05	0.677	-0.0200	R	 	 	X8.33	17 44 08.330	-28 21 04.400	22.4	95025
266.86026	-28.36809	0.64-0.05	0.693	-0.0460	R	 	 	R<I>	17 44 16.680	-28 21 03.300	22.4	95025
266.86026	-28.36809	0.64-0.05	0.693	-0.0460	R	 	 	R	17 44 16.680	-28 21 03.300	22.4	95025
